"focal","water","post_num","igr","equil","alpha_inter","microbe"
"BRHO",0.6,361,5.45463451144228,101,-0.0125014675588036,1
"BRHO",0.6,668,5.55967447473631,96,-0.0107776428736536,1
"BRHO",0.6,2709,5.42217638324133,96,-0.0133461057832751,1
"BRHO",0.6,281,5.38980793559058,93,-0.0145796678698142,1
"BRHO",0.6,215,5.54712269886551,106,-0.00963661508968223,1
"BRHO",0.6,1285,5.5111845974129,110,-0.00955470809843915,1
"BRHO",0.6,2536,5.46082845396385,95,-0.0130648890659956,1
"BRHO",0.6,2182,5.58210257418402,97,-0.00906424143477161,1
"BRHO",0.6,1012,5.25258647695535,110,-0.0142518118293544,1
"BRHO",0.6,1159,5.61344355606175,99,-0.00765907658779615,1
"BRHO",0.6,564,5.43968769480513,104,-0.0101736164739542,1
"BRHO",0.6,2161,5.57673010224806,104,-0.00905311508840468,1
"BRHO",0.6,225,5.46209042948053,107,-0.0119145651954748,1
"BRHO",0.6,1911,5.47374895219441,98,-0.0112774357900361,1
"BRHO",0.6,1498,5.49889344217504,120,-0.0093723280939716,1
"BRHO",0.6,2106,5.48089355789763,101,-0.0108714458353377,1
"BRHO",0.6,2719,5.40700224247705,116,-0.0102595032057728,1
"BRHO",0.6,879,5.45776705539563,112,-0.0107202817262404,1
"BRHO",0.6,2262,5.27343158397869,101,-0.0149538209977391,1
"BRHO",0.6,1693,5.38617502840042,119,-0.0103258386046554,1
"BRHO",0.6,2233,5.29338184874702,111,-0.0132747921639476,1
"BRHO",0.6,1367,5.41488223912274,110,-0.010203476112765,1
"BRHO",0.6,2966,5.27637165567817,110,-0.0133000421631352,1
"BRHO",0.6,192,5.5622884514001,92,-0.0113977387687389,1
"BRHO",0.6,1650,5.57894845517614,100,-0.00901657557828899,1
"BRHO",0.6,1273,5.42184860923676,102,-0.0123050915332169,1
"BRHO",0.6,1755,5.58308756893481,106,-0.00752515931871291,1
"BRHO",0.6,769,5.37969070066609,112,-0.0114876196413275,1
"BRHO",0.6,2649,5.40899648931834,94,-0.0126916623175482,1
"BRHO",0.6,2405,5.50327061882566,99,-0.0112357501747811,1
"BRHO",0.6,2897,5.62627756702039,107,-0.00852247950229531,1
"BRHO",0.6,52,5.48102707990939,92,-0.0125842340062362,1
"BRHO",0.6,2860,5.51395928636195,99,-0.0115961737536192,1
"BRHO",0.6,1290,5.67828480425651,109,-0.00679486120945443,1
"BRHO",0.6,722,5.28677649786152,111,-0.014115220355421,1
"BRHO",0.6,429,5.58808292604736,108,-0.00923075343157832,1
"BRHO",0.6,357,5.42312969944159,107,-0.0118438605567875,1
"BRHO",0.6,1605,5.42883232060502,109,-0.0110547416547576,1
"BRHO",0.6,1849,5.60457906213734,104,-0.00897957931233927,1
"BRHO",0.6,1554,5.54365574712371,104,-0.00873629814075811,1
"BRHO",0.6,1184,5.49439268818397,103,-0.0109774733095736,1
"BRHO",0.6,1565,5.4230719635007,107,-0.01186443124805,1
"BRHO",0.6,183,5.54415715164798,94,-0.0105375361638888,1
"BRHO",0.6,2532,5.29834948839876,105,-0.0149407382530214,1
"BRHO",0.6,2477,5.4077254387464,102,-0.0129225731547866,1
"BRHO",0.6,2952,5.43397056949364,112,-0.0097236620769636,1
"BRHO",0.6,2022,5.47410991137859,110,-0.0108035681577785,1
"BRHO",0.6,176,5.41878530003655,100,-0.0128812127149904,1
"BRHO",0.6,2366,5.38812366255422,109,-0.0120814248864853,1
"BRHO",0.6,522,5.64300358844567,100,-0.00906686774132476,1
"BRHO",0.6,2844,5.37009546804101,106,-0.0130141383327502,1
"BRHO",0.6,1103,5.61036015650853,100,-0.00877978322914193,1
"BRHO",0.6,2875,5.56894287207277,97,-0.00910725757617884,1
"BRHO",0.6,2395,5.40939875945091,98,-0.0130052697813321,1
"BRHO",0.6,1726,5.42192904541136,105,-0.0118541788787881,1
"BRHO",0.6,861,5.32724983772463,110,-0.013924084273216,1
"BRHO",0.6,1562,5.40605756367178,94,-0.0126368895870501,1
"BRHO",0.6,557,5.57650638462679,115,-0.00843485797130218,1
"BRHO",0.6,2188,5.31205624100081,115,-0.0118590057356704,1
"BRHO",0.6,2913,5.45995264701549,94,-0.0131873570850691,1
"BRHO",0.6,2627,5.46056083498236,110,-0.0115160548727206,1
"BRHO",0.6,2279,5.3517164442668,119,-0.0120571336550588,1
"BRHO",0.6,753,5.6384556264958,93,-0.00916356210043086,1
"BRHO",0.6,2351,5.46664986378213,105,-0.010584536672317,1
"BRHO",0.6,1948,5.36401507990649,98,-0.0143097156376661,1
"BRHO",0.6,832,5.40939654359665,99,-0.0131501561087863,1
"BRHO",0.6,1453,5.49774399687421,104,-0.00989637832789833,1
"BRHO",0.6,2791,5.34396869751864,113,-0.0125148535295917,1
"BRHO",0.6,2176,5.57294743308483,98,-0.00972599070053651,1
"BRHO",0.6,1602,5.27644160733867,106,-0.015069509149077,1
"BRHO",0.6,1739,5.65624486126107,109,-0.00785218899383805,1
"BRHO",0.6,1351,5.48747060753163,90,-0.0135504082378344,1
"BRHO",0.6,453,5.70196326445672,94,-0.00835999456419774,1
"BRHO",0.6,812,5.47791751413217,102,-0.0123232925395253,1
"BRHO",0.6,588,5.45570425841808,100,-0.0110160808847954,1
"BRHO",0.6,2110,5.58045108312229,101,-0.00853079213273756,1
"BRHO",0.6,477,5.54641109995598,92,-0.0114911267780763,1
"BRHO",0.6,509,5.49088757201051,108,-0.00975423104343895,1
"BRHO",0.6,1594,5.47255010528388,104,-0.0113869734286904,1
"BRHO",0.6,159,5.50037524292502,115,-0.0102046732849639,1
"BRHO",0.6,2312,5.59009480437283,100,-0.00891880290069531,1
"BRHO",0.6,1781,5.60166897007756,114,-0.00778427780760437,1
"BRHO",0.6,749,5.49504037706954,98,-0.0105156522020673,1
"BRHO",0.6,2216,5.64009045318732,102,-0.00793813443258153,1
"BRHO",0.75,1528,5.9680523885684,117,-0.00477318071636815,1
"BRHO",0.75,889,6.20642004429846,102,4.70452456179259e-05,1
"BRHO",0.75,371,6.35387792395865,118,0.00199865403229161,1
"BRHO",0.75,123,5.90906820830687,112,-0.00535530102592222,1
"BRHO",0.75,2206,6.1880605002892,111,-0.00177390018026883,1
"BRHO",0.75,899,6.29355245298638,103,0.000496845567302883,1
"BRHO",0.75,105,6.16114334413573,98,-0.0023355359963818,1
"BRHO",0.75,223,6.08775685515227,103,-0.00199401600948352,1
"BRHO",0.75,2059,6.24402856196155,102,0.000109220192192216,1
"BRHO",0.75,2397,6.12511514631481,110,-0.0030439748734482,1
"BRHO",0.75,1576,6.10527033826182,99,-0.00316387249141955,1
"BRHO",0.75,2320,6.33376334003256,122,0.00213081472203226,1
"BRHO",0.75,2181,6.11362327813938,94,-0.00406534367729428,1
"BRHO",0.75,1779,6.2283597228646,104,-0.000831335441083577,1
"BRHO",0.75,1909,6.34505565255897,101,0.000685243724766101,1
"BRHO",0.75,2572,6.10894500056484,107,-0.00147725601512586,1
"BRHO",0.75,1318,5.96487037884621,110,-0.00482090120486958,1
"BRHO",0.75,2861,6.13007113988096,94,-0.00228091186699996,1
"BRHO",0.75,2711,6.07676683803211,101,-0.00305400466117478,1
"BRHO",0.75,430,5.9737470644608,99,-0.00682338341825466,1
"BRHO",0.75,2595,6.20349666060098,108,-0.00124006248919519,1
"BRHO",0.75,159,6.08463332849383,95,-0.00375196907958443,1
"BRHO",0.75,1100,6.04552832596054,108,-0.00329639009596723,1
"BRHO",0.75,349,6.31437426624858,95,0.00156414452343208,1
"BRHO",0.75,2362,6.17168608561966,104,-0.00205880767659621,1
"BRHO",0.75,1560,6.14218411180429,98,-0.00291942991041719,1
"BRHO",0.75,2761,5.97817944276692,112,-0.00374352296935387,1
"BRHO",0.75,1271,6.28206117257667,115,8.92273937103319e-05,1
"BRHO",0.75,170,6.27732495673794,97,-0.000166521850310258,1
"BRHO",0.75,2373,6.19491835524444,102,-0.000145759013982886,1
"BRHO",0.75,2846,5.96770350781176,95,-0.00654159055678772,1
"BRHO",0.75,2153,6.10377796270514,108,-0.00279387549805943,1
"BRHO",0.75,793,6.07704864058671,102,-0.00214730698896773,1
"BRHO",0.75,332,6.02637858005057,103,-0.00496770239790428,1
"BRHO",0.75,715,6.06121598331888,106,-0.00377235287189885,1
"BRHO",0.75,649,6.23075647026557,96,-0.00116941603809061,1
"BRHO",0.75,1399,6.20847903903708,101,-0.0011432496966479,1
"BRHO",0.75,1069,6.26684732242179,117,0.000756385905987812,1
"BRHO",0.75,399,6.02219307821894,107,-0.00477434428314753,1
"BRHO",0.75,212,6.30021904531264,123,0.000447818492122309,1
"BRHO",0.75,2567,6.2551728171674,110,0.000303549261696457,1
"BRHO",0.75,2483,6.09446750432642,105,-0.00204347670841318,1
"BRHO",0.75,629,6.02087236227793,114,-0.00405748289793709,1
"BRHO",0.75,813,6.26303884371973,94,0.000429225512167702,1
"BRHO",0.75,2840,6.10111392277133,105,-0.00378066323413363,1
"BRHO",0.75,2771,6.05990028655163,115,-0.0034391748509183,1
"BRHO",0.75,406,5.91861194252098,112,-0.00563173461052054,1
"BRHO",0.75,226,6.05363570321844,115,-0.00405295046651973,1
"BRHO",0.75,2446,5.94162331691976,121,-0.00511575979921227,1
"BRHO",0.75,948,5.90136909411284,105,-0.00604742050845816,1
"BRHO",0.75,606,6.32554996916516,100,0.002160394197235,1
"BRHO",0.75,664,6.03925080830963,106,-0.00435459296225171,1
"BRHO",0.75,2615,6.24144795815805,104,-0.00118483776867987,1
"BRHO",0.75,2014,5.93130577876301,117,-0.00581547932456527,1
"BRHO",0.75,2909,6.18839154252561,108,-0.0011507124196415,1
"BRHO",0.75,1255,6.34535927698369,97,0.00198412013699291,1
"BRHO",0.75,2134,5.99203549295336,96,-0.00639410848698053,1
"BRHO",0.75,417,6.16695352085762,107,-0.00211524284890482,1
"BRHO",0.75,2578,6.1969431322051,119,-0.00134933592200548,1
"BRHO",0.75,52,6.07386043142735,109,-0.0037375884221971,1
"BRHO",0.75,2893,6.23032621017577,97,0.000117915296397486,1
"BRHO",0.75,1561,6.40325789704961,96,0.00265147773415052,1
"BRHO",0.75,2135,6.23867218300401,100,-0.00103977934259421,1
"BRHO",0.75,1827,6.04307954336681,108,-0.00334353038061423,1
"BRHO",0.75,2372,6.1812591272024,115,-0.00102834750332651,1
"BRHO",0.75,1957,6.2855422123684,116,0.00124942291241086,1
"BRHO",0.75,2299,6.27462480625111,98,0.000244522888702455,1
"BRHO",0.75,2762,6.19575577255504,117,-0.00185263736303027,1
"BRHO",0.75,1010,6.29522645676164,112,0.00146605532375218,1
"BRHO",0.75,2684,6.18542489553774,109,-0.00136314723697202,1
"BRHO",0.75,418,5.91394440646411,111,-0.00612521745562927,1
"BRHO",0.75,2832,6.21699600152982,97,-0.00130864818558619,1
"BRHO",0.75,2754,6.23910629112486,110,-0.000338010030604233,1
"BRHO",0.75,2947,6.13277301024594,111,-0.0028690833202587,1
"BRHO",0.75,1709,6.20243437846408,98,-0.0010991124576883,1
"BRHO",0.75,2073,5.96499818115648,98,-0.00452166423702551,1
"BRHO",0.75,1584,6.09026765581447,94,-0.00419030817799822,1
"BRHO",0.75,1493,6.05776867899709,95,-0.00474649566833024,1
"BRHO",0.75,898,6.12832974218611,105,-0.00254136715258838,1
"BRHO",0.75,2772,6.1852864989983,101,-0.00138172177394746,1
"BRHO",0.75,2094,6.17768268041229,107,-0.000970372604953595,1
"BRHO",0.75,1923,6.29636309575026,116,-2.26469300782072e-05,1
"BRHO",0.75,1637,6.43251309718335,108,0.00275459068241414,1
"BRHO",0.75,356,6.02410487841622,97,-0.00439435399200684,1
"BRHO",0.75,2712,6.19621452158619,98,-0.00210035460655738,1
"BRHO",0.75,894,6.22196867571671,110,-0.00155480032575171,1
"BRHO",0.75,1454,6.18972692023519,97,-0.00127104640945648,1
"BRHO",0.75,1924,5.95739673425997,99,-0.0057709358915521,1
"BRHO",0.75,359,6.25640335142182,96,-0.000159659933733107,1
"BRHO",0.75,2695,6.24657681754838,106,-0.00125401727939382,1
"BRHO",0.75,1846,6.40300465781748,107,0.00243126933515139,1
"BRHO",0.75,1663,6.13904890191761,109,-0.00182008873011138,1
"BRHO",0.75,353,6.276784713864,101,-0.000620265041087524,1
"BRHO",0.75,1782,6.32544594364042,96,0.00107159379686211,1
"BRHO",0.75,2012,5.87981194582908,107,-0.00661269594847288,1
"BRHO",0.75,1461,6.28869447737681,109,0.00136186035488677,1
"BRHO",0.75,1901,6.2701847293869,98,-0.000306541576343013,1
"BRHO",0.75,1151,6.144511955573,99,-0.00117098040508461,1
"BRHO",0.75,272,6.11380601088067,103,-0.00280547819015583,1
"BRHO",0.75,1297,6.15900444205342,101,-0.00156463482676052,1
"BRHO",0.75,2442,6.31130253394218,101,0.00108737098089214,1
"BRHO",0.75,2486,6.11738637817147,108,-0.00202417906641751,1
"BRHO",0.75,18,5.8981793755424,104,-0.00735763511324766,1
"BRHO",0.75,2278,6.0494312644986,103,-0.0043088332922717,1
"BRHO",0.75,1016,5.97887413628001,108,-0.00585836404299666,1
"BRHO",0.75,2015,6.18434694895988,108,-0.00188289107923801,1
"BRHO",0.75,890,6.14935616019793,110,-0.00113811531269686,1
"BRHO",0.75,322,6.30820330635457,94,0.0018851610309466,1
"BRHO",0.75,1707,6.05998770031638,102,-0.00274271915664116,1
"BRHO",0.75,2608,6.2731007255853,108,0.000419659303141098,1
"BRHO",0.75,1674,6.29088169681231,109,0.00161614683082935,1
"BRHO",0.75,255,6.16874569700367,101,-0.0010988034857797,1
"BRHO",0.75,2330,6.36500123952879,99,0.00301339636203397,1
"BRHO",0.75,1445,6.33786452047535,106,0.00207223984137066,1
"BRHO",0.75,2191,6.34396963740268,108,0.00237380820072956,1
"BRHO",0.75,1873,6.32208167077587,100,0.00248743541770557,1
"BRHO",0.75,2032,6.00756947829726,115,-0.00311695882386637,1
"BRHO",0.75,1854,6.2902854988188,113,0.000202021496900072,1
"BRHO",0.75,1008,6.33758424350466,96,0.00118049391638704,1
"BRHO",0.75,408,6.37477860009395,111,0.00269640236520956,1
"BRHO",0.75,1356,6.34245686075032,113,0.00176845197966565,1
"BRHO",0.75,1534,6.03029847189566,99,-0.00453397248882086,1
"BRHO",0.75,2637,6.04014966042048,101,-0.003928017812791,1
"BRHO",0.75,2437,6.0611593453396,101,-0.00468996981925858,1
"BRHO",0.75,2672,6.4460635371311,93,0.0027819918952938,1
"BRHO",0.75,370,6.13244843471607,114,-0.0020069086394147,1
"BRHO",0.75,2687,5.84405565174265,112,-0.00675371113241048,1
"BRHO",0.75,1315,6.23283111179848,109,-0.000269856059114507,1
"BRHO",0.75,1196,6.38024296365318,110,0.00140167451739527,1
"BRHO",0.75,63,6.15072703534285,108,-0.00175710981099104,1
"BRHO",0.75,1622,6.31916972652713,96,0.00147713819200975,1
"BRHO",0.75,650,6.01752241032144,101,-0.00393626972307071,1
"BRHO",0.75,2194,6.26323271536821,98,-0.00101928770398279,1
"BRHO",0.75,2477,5.93133196390755,100,-0.00579424467686033,1
"BRHO",0.75,38,6.14486961791371,98,-0.00355843339142616,1
"BRHO",0.75,507,6.11171074441244,101,-0.00228692862756867,1
"BRHO",0.75,1181,5.94439226169011,105,-0.00576376528346382,1
"BRHO",0.75,2664,6.17467302489908,104,-0.00120192013755125,1
"BRHO",0.75,1491,6.20509312582029,95,-0.00127347221269539,1
"BRHO",0.75,1746,6.35937106965105,118,0.00257259353425172,1
"BRHO",0.75,805,6.02192333187549,102,-0.00474979713056932,1
"BRHO",0.75,2517,6.08681712652536,95,-0.00456876668589545,1
"BRHO",0.75,2676,6.02992714677044,100,-0.00383228958679177,1
"BRHO",0.75,1648,6.40015180136238,100,0.00188243295995328,1
"BRHO",0.75,1774,6.13915352615772,111,-0.00159483253766046,1
"BRHO",0.75,1977,5.95098915467157,113,-0.00548449366189379,1
"BRHO",0.75,1240,6.11570642623537,104,-0.00206523672034975,1
"BRHO",0.75,1121,6.14801380908682,96,-0.00129454723617229,1
"BRHO",0.75,2260,6.17355077609874,99,-0.00175802683253004,1
"BRHO",0.75,2899,6.19610516289339,99,-0.00117429949252429,1
"BRHO",0.75,766,6.25976613657758,107,0.000572106485993302,1
"BRHO",0.75,584,6.11816664297344,112,-0.00194375224379631,1
"BRHO",0.75,1339,5.92338359225784,101,-0.00591986583457058,1
"BRHO",0.75,982,6.11451850853978,116,-0.0030488713400187,1
"BRHO",0.75,1726,5.95143202299174,110,-0.00579644971143468,1
"BRHO",0.75,597,6.36907274893353,97,0.00283628065274874,1
"BRHO",0.75,74,6.15681542127172,106,-0.00268780016892309,1
"BRHO",0.75,1047,6.25950490083524,110,0.0012731084865437,1
"BRHO",0.75,573,6.3687937643658,101,0.00331905800086242,1
"BRHO",0.75,290,6.27361072425152,114,9.43745977421803e-05,1
"BRHO",0.75,1615,5.86797071484867,119,-0.00649267350704269,1
"BRHO",0.75,2787,5.99785742038025,97,-0.00614515440725187,1
"BRHO",0.75,501,6.17904768601371,97,-0.00118612623804611,1
"BRHO",0.75,1329,6.10701361001098,98,-0.00302412123493544,1
"BRHO",0.75,1222,6.01688953698997,111,-0.00379453640413664,1
"BRHO",0.75,2127,6.0198462075534,94,-0.00628256261805145,1
"BRHO",0.75,1306,6.04712066628833,105,-0.00488167933650714,1
"BRHO",0.75,2173,6.08212834551713,103,-0.00351357270413607,1
"BRHO",0.75,152,6.04415505011413,110,-0.00276544104049891,1
"BRHO",0.75,2139,5.98973701640271,98,-0.00555188982928177,1
"BRHO",0.75,22,6.22064768234727,98,-0.00170217615657692,1
"BRHO",0.75,2645,6.18274388047691,100,-0.00078142597695835,1
"BRHO",0.75,1310,6.06630879971906,106,-0.00336019211627714,1
"BRHO",0.75,601,6.10195607070891,110,-0.00250815314697997,1
"BRHO",0.75,1503,6.10423536951641,99,-0.00314043483823098,1
"BRHO",0.75,1559,6.09813940591627,107,-0.00240610338531915,1
"BRHO",0.75,2492,5.96197187223967,108,-0.00466657630766117,1
"BRHO",0.75,84,6.22585604053812,96,-0.00199817414795192,1
"BRHO",0.75,2848,6.10610579819638,104,-0.00159032987298866,1
"BRHO",0.75,1635,6.41116771368758,102,0.00235087598875271,1
"BRHO",0.75,1159,6.27344397820345,97,-0.000237837875678153,1
"BRHO",0.75,193,6.21323158404295,118,-0.000330751435993849,1
"BRHO",0.75,2966,6.04378435546795,92,-0.00327523931707562,1
"BRHO",0.75,820,5.96091451670681,117,-0.00556342974370029,1
"BRHO",0.75,630,6.06621035100111,98,-0.00496414446874829,1
"BRHO",0.75,548,6.17115339068135,98,-0.00145535117517577,1
"BRHO",0.75,260,6.33715889934766,119,0.000994790561417057,1
"BRHO",0.75,2780,6.17972690177324,90,-0.00221133555151904,1
"BRHO",0.75,970,6.20452692115513,106,-0.00145772211200577,1
"BRHO",0.75,2162,6.26882311432809,103,0.000907548978135955,1
"BRHO",0.75,171,6.17579899888878,108,-0.00131448735477416,1
"BRHO",0.75,622,6.22214715819284,105,-0.00067676498132634,1
"BRHO",0.75,202,6.2520365826948,99,0.000205943271646335,1
"BRHO",0.75,861,6.09954276693698,111,-0.00315875160796251,1
"BRHO",0.75,2847,5.97193395550324,97,-0.00646763965049447,1
"BRHO",0.75,2305,6.08714169849137,103,-0.00234816108385686,1
"BRHO",0.75,669,6.19853991398365,102,-0.0018697660345951,1
"BRHO",0.75,334,6.28660040821794,93,0.00145770646115723,1
"BRHO",0.75,15,6.0502808155052,101,-0.00456677163251082,1
"BRHO",0.75,2630,6.05884164979008,110,-0.00272981710476604,1
"BRHO",0.75,1144,6.15399948202222,92,-0.00349258161526033,1
"BRHO",0.75,524,6.24659475777755,98,0.000213163936908172,1
"BRHO",0.75,1428,6.08154490439586,101,-0.00403507670872972,1
"BRHO",0.75,788,5.91225668230658,98,-0.00721484306447688,1
"BRHO",0.75,1817,6.09881870778296,105,-0.0034671063423568,1
"BRHO",0.75,56,6.05901843484081,118,-0.00233965353045555,1
"BRHO",0.75,2716,6.02729490435781,99,-0.00426737594513212,1
"BRHO",0.75,2652,6.38497393567474,109,0.00222611462005899,1
"BRHO",0.75,51,6.13081401826827,117,-0.00166762767855234,1
"BRHO",0.75,1006,5.85075463844654,103,-0.00734350540667705,1
"BRHO",0.75,694,6.21766998192927,95,0.000123665507295844,1
"BRHO",0.75,1947,6.13070934483432,98,-0.00252337135598655,1
"BRHO",0.75,2457,6.4037551587522,116,0.00304154192183909,1
"BRHO",0.75,472,6.15771219757463,108,-0.00129568613035367,1
"BRHO",0.75,992,6.06543691843348,93,-0.00337290160856587,1
"BRHO",0.75,2661,6.28646979302903,102,0.00117061455991528,1
"BRHO",0.75,854,6.34368284287207,110,0.00207661413815296,1
"BRHO",0.75,288,6.34803163842726,109,0.00251466841252019,1
"BRHO",0.75,1793,5.96967627093517,109,-0.00569622010301233,1
"BRHO",0.75,1226,5.93713791518773,104,-0.00535502015398435,1
"BRHO",0.75,633,6.02733263922455,116,-0.00333302163260837,1
"BRHO",0.75,1325,6.18762137056309,94,-0.00220903488824181,1
"BRHO",0.75,254,5.93139115836017,112,-0.00540334788921033,1
"BRHO",0.75,2279,5.99924737280893,93,-0.00561918488756989,1
"BRHO",0.75,96,6.19283995132819,101,-0.000985571833674115,1
"BRHO",0.75,2689,6.31227218033903,112,0.00216574683293144,1
"BRHO",0.75,1040,6.07938072614656,100,-0.00306634416744054,1
"BRHO",0.75,381,6.32400511943802,104,0.00148503855611101,1
"BRHO",0.75,1169,6.16293303043665,106,-0.00102198862311176,1
"BRHO",0.75,2502,6.01175037351479,111,-0.00439344817932941,1
"BRHO",0.75,733,5.94007693375777,98,-0.00652625530534032,1
"BRHO",0.75,1433,6.22457455967566,104,0.00049604702092264,1
"BRHO",0.75,2381,6.21426198214849,104,-0.00123947208990519,1
"BRHO",0.75,233,6.38622147505447,101,0.00282026870479681,1
"BRHO",0.75,994,6.01719252140925,110,-0.00518865915578648,1
"BRHO",0.75,544,6.12443193165845,101,-0.00257233406192731,1
"BRHO",0.75,1397,5.85956945707064,107,-0.00632386021142832,1
"BRHO",0.75,218,6.13589423192926,109,-0.00218374623039296,1
"BRHO",0.75,2264,6.30224211210261,101,-0.000265261623250416,1
"BRHO",0.75,1125,6.17379186809856,112,-0.000412210614444109,1
"BRHO",0.75,473,6.3459991534704,100,0.00194847733659727,1
"BRHO",0.75,1424,6.12784849918424,116,-0.00184186720816193,1
"BRHO",0.75,1212,6.01832303377674,99,-0.00427695124009131,1
"BRHO",0.75,819,6.0647753969024,120,-0.00219636742684606,1
"BRHO",0.75,2160,6.30037928936269,109,0.00134677283247721,1
"BRHO",0.75,1027,6.16612372015514,106,-0.00155852308229387,1
"BRHO",0.75,2977,6.09754197978871,116,-0.00234544638190611,1
"BRHO",0.75,2686,6.00946365869011,115,-0.00358325425934833,1
"BRHO",0.75,2202,5.96465418729386,93,-0.00707434388078199,1
"BRHO",0.75,2805,6.26484612876568,107,0.000782719813129399,1
"BRHO",0.75,1231,6.33669564393603,115,0.000667188465877037,1
"BRHO",0.75,54,6.26251650301107,104,-0.000463360215632244,1
"BRHO",0.75,1539,6.00156713451239,107,-0.00457969120463127,1
"BRHO",0.75,2072,6.12796004978176,94,-0.00150103964557555,1
"BRHO",0.75,1032,6.13539715409146,114,-0.00207115914307272,1
"BRHO",0.75,2915,6.0033419718595,115,-0.00484115073736542,1
"BRHO",0.75,1012,6.16456443331257,100,-0.00119891373530042,1
"BRHO",0.75,1210,6.18000735723865,106,-0.00216440829895132,1
"BRHO",0.75,2793,6.35145728353161,102,0.00103131606684354,1
"BRHO",0.75,875,6.39951247224241,110,0.00190023240216086,1
"BRHO",0.75,2106,6.35172472121472,116,0.00206723616183214,1
"BRHO",0.75,2256,6.12406885475562,93,-0.00209922406613496,1
"BRHO",0.75,738,6.22921115388748,108,0.000583761173625732,1
"BRHO",0.75,1702,6.15462011459903,101,-0.00242961685759823,1
"BRHO",0.75,250,6.0165418388048,111,-0.00418643301096159,1
"BRHO",0.75,1759,6.25760255892712,99,-0.000933351980715105,1
"BRHO",0.75,2149,6.37440172641444,108,0.000972201071233315,1
"BRHO",0.75,2619,6.10369011453809,106,-0.00200940699005514,1
"BRHO",0.75,1102,6.26233660111631,95,-0.000401484194831098,1
"BRHO",0.75,2628,6.1041512318533,106,-0.00370122818270211,1
"BRHO",0.75,1416,5.9968020888071,109,-0.00528351120073663,1
"BRHO",0.75,2193,6.35665700348954,99,0.00172151022390526,1
