"focal","water","post_num","igr","dens","alpha_inter","microbe"
"BRHO",0.75,3450,6.3502445533983,103,0.00269779098652393,1
"BRHO",0.75,3310,6.53150059760425,106,0.00603004059510028,1
"BRHO",0.75,46,6.14443675381038,101,-0.000663584929868354,1
"BRHO",0.75,3372,6.28819616564576,92,0.00386584560288771,1
"BRHO",0.75,2050,6.08143862650257,106,-0.00264283465006676,1
"BRHO",0.75,999,6.39180901989641,113,0.00471941243128271,1
"BRHO",0.75,3393,6.03348685269403,113,-0.00290555986248927,1
"BRHO",0.75,2910,6.29053666349569,98,0.00160228882400204,1
"BRHO",0.75,1219,6.17858980466902,98,-0.000973139311789043,1
"BRHO",0.75,3283,6.1822430664449,97,-0.000559592668717319,1
"BRHO",0.75,973,5.99103403257102,98,-0.00402699377305499,1
"BRHO",0.75,3148,6.1991120834685,105,0.000540448910340175,1
"BRHO",0.75,2815,5.99573006146476,96,-0.00409521759480953,1
"BRHO",0.75,3053,6.31127631410403,103,0.00145509299226644,1
"BRHO",0.75,3521,6.35585334592721,96,0.00221347401117452,1
"BRHO",0.75,1820,6.14842876066334,114,-0.000313909672902692,1
"BRHO",0.75,2606,6.39457365586104,113,0.00423404875996787,1
"BRHO",0.75,2075,6.31968013692391,103,0.00155245854256975,1
"BRHO",0.75,2223,6.38216161755991,92,0.00449273599772472,1
"BRHO",0.75,3186,6.16746052070773,92,0.000995180620208002,1
"BRHO",0.75,3314,6.04583563863517,104,-0.0032254016540682,1
"BRHO",0.75,3575,6.41523144723145,95,0.00500276420488153,1
"BRHO",0.75,254,6.39841930533177,95,0.0039215766731974,1
"BRHO",0.75,1711,6.36663535897027,101,0.00266010669079958,1
"BRHO",0.75,2923,6.25593345909362,109,0.00122555842719173,1
"BRHO",0.75,3562,6.12819288554608,102,-0.000901044556193492,1
"BRHO",0.75,1078,6.39211061045608,106,0.00298752919738202,1
"BRHO",0.75,3932,6.43281393690225,109,0.00339458551158256,1
"BRHO",0.75,2152,6.44305135119021,114,0.00375566744909297,1
"BRHO",0.75,1124,6.38880113666567,107,0.00432456169480673,1
"BRHO",0.75,1533,6.19377817598725,98,-0.000822717006960225,1
"BRHO",0.75,2161,6.37495639229374,92,0.00440252716001439,1
"BRHO",0.75,3077,6.0673417342269,111,-0.000726269904210346,1
"BRHO",0.75,1624,6.10334847559299,110,-0.00124811428715091,1
"BRHO",0.75,1984,5.95012927333898,103,-0.00322250535380374,1
"BRHO",0.75,1643,6.30796630063112,113,0.00252655815561728,1
"BRHO",0.75,3179,6.13752452772372,114,-0.0015007283819946,1
"BRHO",0.75,199,6.36256886526941,107,0.00367371076965612,1
"BRHO",0.75,595,6.13911919988543,113,-0.00166359957662194,1
"BRHO",0.75,2828,6.15405906280697,111,-0.000144408769315462,1
"BRHO",0.75,3396,6.3722524965435,96,0.00284900829675507,1
"BRHO",0.75,3184,6.26625726918713,102,0.000154977184472746,1
"BRHO",0.75,2109,6.21404472703933,97,0.000890622259814877,1
"BRHO",0.75,3250,6.22451672712116,105,0.0010920731800846,1
"BRHO",0.75,158,6.25782596287825,94,0.00225515828899822,1
"BRHO",0.75,903,6.34881483401498,104,0.00401761905865261,1
"BRHO",0.75,612,6.27905825341606,109,0.00260373831403274,1
"BRHO",0.75,1768,6.14991957663267,92,-0.00207031617176202,1
"BRHO",0.75,810,6.03495226634454,110,-0.00314467390255141,1
"BRHO",0.75,3735,6.57072838238323,111,0.00628679206564194,1
"BRHO",0.75,1803,6.23247650960949,98,0.000402662651700446,1
"BRHO",0.75,3955,6.20258504301401,91,0.000981008495923111,1
"BRHO",0.75,2948,6.00883269227449,94,-0.00206895802885668,1
"BRHO",0.75,3710,6.07237103359735,104,-0.00175659528217906,1
"BRHO",0.75,2967,6.25592603025096,113,0.0022751154245154,1
"BRHO",0.75,792,6.47150306255287,117,0.00468448826986436,1
"BRHO",0.75,3229,6.13930568154198,110,-0.000771265018996135,1
"BRHO",0.75,3291,6.27340965295649,111,0.00269850859226896,1
"BRHO",0.75,3170,6.22653006479544,96,0.000745898191601902,1
"BRHO",0.75,1414,6.26335974434514,108,0.00278685360546476,1
"BRHO",0.75,527,6.29652129745898,109,0.00152476642258305,1
"BRHO",0.75,3841,6.06876099752929,98,-0.00266738267254313,1
"BRHO",0.75,642,6.50179046015654,113,0.00530554762574735,1
"BRHO",0.75,3825,6.34168005370712,97,0.00274204405187002,1
"BRHO",0.75,1588,6.31745808107846,97,0.00364078341747582,1
"BRHO",0.75,1676,6.43851106918517,95,0.00550287267608299,1
"BRHO",0.75,986,6.05649231507977,100,-0.0020081325265831,1
"BRHO",0.75,1239,6.42207398803437,109,0.00462873132464258,1
"BRHO",0.75,3230,6.17436797207787,107,-0.000200947300106897,1
"BRHO",0.75,660,6.33307157980509,101,0.00173271834921783,1
"BRHO",0.75,3082,6.19196593220586,103,-0.00119723170444286,1
"BRHO",0.75,1677,6.20370445110413,101,0.000850348686237219,1
"BRHO",0.75,1722,6.0558827264068,110,-0.00301677398836418,1
"BRHO",0.75,3349,6.08585651765795,114,-0.00240184809573969,1
"BRHO",0.75,530,6.21907407849932,87,0.00253312239866948,1
"BRHO",0.75,3191,6.38098524947002,110,0.004497208502607,1
"BRHO",0.75,3999,6.273551074567,98,0.00189244399525572,1
"BRHO",0.75,641,6.06495178798019,105,-0.00353264328399796,1
"BRHO",0.75,1913,6.36615759235443,100,0.00453984927378088,1
"BRHO",0.75,1024,6.12604108505719,100,-0.00184784693121873,1
"BRHO",0.75,2951,6.20689141678558,101,0.000827974524668019,1
"BRHO",0.75,1998,6.13136087079764,113,-0.00160942218669369,1
"BRHO",0.75,3938,6.37193749403535,106,0.00308141020646083,1
"BRHO",0.75,3612,6.24342978745992,114,0.000140972039006536,1
"BRHO",0.75,3277,6.00550538247468,112,-0.00261237111680439,1
"BRHO",0.75,2108,6.47991338950452,106,0.00598158227025902,1
"BRHO",0.75,2065,6.13887178307724,106,-0.000584051537364641,1
"BRHO",0.75,1978,6.3569280228759,111,0.00329174768163134,1
"BRHO",0.75,3523,6.29679288735252,108,0.0023959559224038,1
"BRHO",0.75,2033,6.50874081245392,94,0.00612836581739939,1
"BRHO",0.75,2158,6.41682498403648,95,0.00405486016952237,1
"BRHO",0.75,1497,6.05251243956436,119,-0.00200530875618194,1
"BRHO",0.75,1970,6.38680570677664,95,0.00468347841417802,1
"BRHO",0.75,1987,6.37098997528774,99,0.0030213815195416,1
"BRHO",0.75,134,6.04839605029731,113,-0.00199992374014518,1
"BRHO",0.75,2753,6.33583731073143,95,0.00217466545865347,1
"BRHO",0.75,2381,6.04142137220475,100,-0.00241694031925303,1
"BRHO",0.75,1607,6.159138805078,95,-0.000532207667346085,1
"BRHO",0.75,825,6.07107853653525,98,-0.00283703727181821,1
"BRHO",0.75,221,6.1209198992526,97,-0.00173105036908381,1
"BRHO",0.75,1725,6.27087615990827,116,0.000849143532763742,1
"BRHO",0.75,3358,6.34074931828032,94,0.00267044396819781,1
"BRHO",0.75,675,6.35723024974575,100,0.00467104326052354,1
"BRHO",0.75,391,6.35973942158245,116,0.00400065379849962,1
"BRHO",0.75,1296,6.35338823222924,95,0.00465372250754735,1
"BRHO",0.75,3835,6.30906827171877,104,0.00255443311980099,1
"BRHO",0.75,3012,6.19862297299902,97,1.28025408749366e-05,1
"BRHO",0.75,3353,6.30575820029796,110,0.00215642676936247,1
"BRHO",0.75,396,6.30320733469045,93,0.00245011113695337,1
"BRHO",0.75,2715,6.2996821421118,97,0.00113586101531004,1
"BRHO",0.75,2014,6.30957728806839,91,0.00272575931314553,1
"BRHO",0.75,3696,6.44475287833879,107,0.00451182735603443,1
"BRHO",0.75,3699,6.29667998746942,101,0.00257299320721256,1
"BRHO",0.75,2455,6.29864850695474,93,0.00175278281218377,1
"BRHO",0.75,2654,6.30224268393717,98,0.00199832162523127,1
"BRHO",0.75,3091,6.26824210399352,109,0.000530927209847857,1
"BRHO",0.75,301,6.25585834825855,111,0.00198737292354474,1
"BRHO",0.75,1181,6.11401152670247,109,-0.00152066779530744,1
"BRHO",0.75,1769,6.39520285210691,98,0.00352705416592378,1
"BRHO",0.75,429,6.1910242398202,95,0.000723437075214425,1
"BRHO",0.75,2421,6.15097896761818,103,-0.00178814777589979,1
"BRHO",0.75,3832,6.25099028154511,112,0.0020300955947358,1
"BRHO",0.75,1673,6.27537889716699,97,0.00200692630339807,1
"BRHO",0.75,2589,6.22873762759304,109,0.000126032208560247,1
"BRHO",0.75,397,6.30765715522127,100,0.00122431446180052,1
"BRHO",0.75,2511,6.4300737445813,100,0.00446782513425023,1
"BRHO",0.75,3027,6.28757421130711,119,0.00153742113959334,1
"BRHO",0.75,1454,6.51159853953962,102,0.00655956400350402,1
"BRHO",0.75,2508,6.34511957142313,110,0.00307681814321358,1
"BRHO",0.75,1564,6.13503431573287,114,-0.000996025874105442,1
"BRHO",0.75,1503,6.02958853282106,109,-0.00259289725985749,1
"BRHO",0.75,854,6.154072441637,99,0.000137862912963566,1
"BRHO",0.75,575,6.13667364708943,111,-0.000856966454512004,1
"BRHO",0.75,485,6.21354275145643,112,0.000106015284158618,1
"BRHO",0.75,2602,6.12275509674968,96,-0.00168830967707863,1
"BRHO",0.75,2238,6.24487547970103,113,0.000751233780762693,1
"BRHO",0.75,3680,6.18029859992193,95,0.00105233219334622,1
"BRHO",0.75,122,6.18490322040134,112,-0.000850949041238201,1
"BRHO",0.75,2420,6.40403255743693,113,0.00435024787693417,1
"BRHO",0.75,1190,6.08154187689047,106,-0.00180508140954497,1
"BRHO",0.75,506,6.13578573507104,93,-0.00171423780805794,1
"BRHO",0.75,1775,6.02181295117675,98,-0.00284224757849981,1
"BRHO",0.75,3257,6.41457498576398,107,0.00497485742832023,1
"BRHO",0.75,2709,6.32792344270777,106,0.00243731996140428,1
"BRHO",0.75,3266,6.31793779500732,115,0.00219779640713375,1
"BRHO",0.75,2669,6.51062454966176,102,0.00575379453323731,1
"BRHO",0.75,181,6.08679045955595,110,-0.00242533713343887,1
"BRHO",0.75,1979,6.05867907772551,97,-0.00186691251439312,1
"BRHO",0.75,1162,6.33507856950944,97,0.00452779355549672,1
"BRHO",0.75,1176,6.29577993582708,97,0.00104554803566878,1
"BRHO",0.75,3671,6.08410377407037,105,-0.00139674527906794,1
"BRHO",0.75,1424,6.17020681088162,114,-8.58810100119971e-05,1
"BRHO",0.75,84,6.44455073801824,96,0.00659039197873038,1
"BRHO",0.75,1445,6.49909599208419,100,0.00576536379929702,1
"BRHO",0.75,1975,6.38452200619411,115,0.00255781182495851,1
"BRHO",0.75,2717,6.3618856224094,103,0.00397103287013463,1
"BRHO",0.75,2386,6.035984724607,120,-0.00311518191351266,1
"BRHO",0.75,1598,6.19143944952253,92,0.000504581330289559,1
"BRHO",0.75,2204,6.03263635297328,96,-0.00327327938050662,1
"BRHO",0.75,3794,6.52928648655544,104,0.00653159002153981,1
"BRHO",0.75,1731,6.05826260974464,114,-0.0013870116748193,1
"BRHO",0.75,1214,6.27891211994116,104,0.00220848010182664,1
"BRHO",0.75,2422,6.24933886718235,113,0.000631791399708249,1
"BRHO",0.75,1415,6.34541999094941,97,0.00361878731611807,1
"BRHO",0.75,3669,6.38315902014826,92,0.005351642882227,1
"BRHO",0.75,2445,6.4149681656272,101,0.00492159575025902,1
"BRHO",0.75,2902,6.45103565422734,105,0.00514426061379202,1
"BRHO",0.75,3885,6.35369074196484,93,0.00463052569967981,1
"BRHO",0.75,2225,6.49108184117309,101,0.00576251031786966,1
"BRHO",0.75,2701,6.19362150560349,107,-0.00101335291520854,1
"BRHO",0.75,505,6.2807016288,106,0.0013158092701052,1
"BRHO",0.75,2402,6.27254482239955,96,0.00298553479061887,1
"BRHO",0.75,2258,6.45299947544783,107,0.00482888890075653,1
"BRHO",0.75,3287,6.48764994246901,96,0.00532840369086227,1
"BRHO",0.75,929,6.28644025474228,101,0.000596600882419026,1
"BRHO",0.75,2868,6.11380593254718,93,-0.00247029679581053,1
"BRHO",0.75,2086,6.19830127896042,93,0.00152284095206554,1
"BRHO",0.75,2230,6.50579218704316,95,0.00610992379498146,1
"BRHO",0.75,1338,6.15556096187113,106,-0.000957730962387339,1
"BRHO",0.75,737,6.02541781508595,99,-0.00372386447026739,1
"BRHO",0.75,282,6.24162791081629,90,0.000714124875811249,1
"BRHO",0.75,3329,6.12615769100362,113,-0.00100321911678668,1
"BRHO",0.75,3880,6.49887595573956,104,0.0059698566484816,1
"BRHO",0.75,1472,6.39328267339671,94,0.0051944581765438,1
"BRHO",0.75,1916,6.22847425475553,112,0.000616837881463894,1
"BRHO",0.75,3458,6.41723349544829,96,0.00609163921051321,1
"BRHO",0.75,3193,6.0993193945223,109,-0.00134927634361718,1
"BRHO",0.75,1488,6.2394415690045,111,0.00154017288284178,1
"BRHO",0.75,3933,6.11121991605871,95,-0.00245004862182456,1
"BRHO",0.75,2652,6.18976605566936,104,-0.000660331936022177,1
"BRHO",0.75,3234,6.21726144751508,107,0.00111139494261603,1
"BRHO",0.75,2032,6.28764156421899,92,0.00344442300361575,1
"BRHO",0.75,919,6.21081243367992,101,0.00038482938533025,1
"BRHO",0.75,3093,6.28481250186335,112,0.00224508889582827,1
"BRHO",0.75,3822,6.27847442268346,97,0.0025622077600252,1
"BRHO",0.75,3758,6.303400079156,99,0.00254019045766006,1
"BRHO",0.75,2229,5.98648281314957,101,-0.00332186518763616,1
"BRHO",0.75,451,6.03720423583621,95,-0.00413879023870213,1
"BRHO",0.75,206,6.19431314630361,92,-0.000673196154248225,1
"BRHO",0.75,151,6.49317635773729,112,0.00489990686327421,1
"BRHO",0.75,1301,6.29146701498101,103,0.00142080490743522,1
"BRHO",0.75,1091,6.41088493219337,103,0.0039291068961352,1
"BRHO",0.75,853,6.34970258327734,105,0.00246737183320441,1
"BRHO",0.75,1072,6.3858845007589,100,0.00459421670373869,1
"BRHO",0.75,3202,6.42452439749629,93,0.00462624239765354,1
"BRHO",0.75,72,6.16706904874384,103,-0.000785348858616601,1
"BRHO",0.75,2308,6.22407240036517,102,0.000160599022441215,1
"BRHO",0.75,279,6.03661885429504,100,-0.00385422419810546,1
"BRHO",0.75,698,6.1454254883547,106,-0.00149365808980401,1
"BRHO",0.75,3962,6.23989472025087,94,0.00175730580888786,1
"BRHO",0.75,1977,6.09527019478514,94,-0.00114683543024484,1
"BRHO",0.75,1149,6.39139125480251,100,0.00400474903414958,1
"BRHO",0.75,3694,6.21607114725635,94,-0.00018257490027333,1
"BRHO",0.75,35,6.28242253998479,94,0.00191709816788978,1
"BRHO",0.75,1106,6.05436622300455,108,-0.00366648363154169,1
"BRHO",0.75,891,6.31099886367126,102,0.00267850203832325,1
"BRHO",0.75,3529,6.24066486923346,108,0.00210227224957755,1
"BRHO",0.75,382,6.39535917998969,97,0.00358371119719979,1
"BRHO",0.75,3700,6.40139350486646,112,0.00271090087306804,1
"BRHO",0.75,302,6.19655986122351,109,-0.000357106380287046,1
"BRHO",0.75,3843,6.15787589914608,119,-0.00163014498173203,1
"BRHO",0.75,197,6.46400408230227,93,0.00618451283939534,1
"BRHO",0.75,3842,6.27186668154811,108,0.00290718632990932,1
"BRHO",0.75,2560,6.32304150638593,95,0.00261752631355215,1
"BRHO",0.75,3837,6.45001656594375,100,0.0063003242518792,1
"BRHO",0.75,3520,6.28089998331124,103,0.00174357434052346,1
"BRHO",0.75,2947,6.02173276806125,112,-0.00414966980057342,1
"BRHO",0.75,3433,6.38854093320146,109,0.00460645501685202,1
"BRHO",0.75,170,6.37134719008164,111,0.00406676618725402,1
"BRHO",0.75,1604,6.45952497698227,114,0.00420398776897136,1
"BRHO",0.75,3798,6.0129548361972,94,-0.00388713260533529,1
"BRHO",0.75,3467,6.16555713836217,103,-0.00142231683495789,1
"BRHO",0.75,411,6.57060102884714,109,0.00688482395578331,1
"BRHO",0.75,437,6.15374517034547,94,-0.00210859946552519,1
"BRHO",0.75,2379,6.30265026255807,98,0.00229444922177428,1
"BRHO",0.75,2591,6.09507877021456,112,-0.00260311912221971,1
"BRHO",0.75,2942,6.09683493252145,112,-0.000250075721304169,1
"BRHO",0.75,3811,6.17043801408895,107,-0.00135613011690958,1
"BRHO",0.75,1573,6.08841864476752,101,-0.0023613194166508,1
"BRHO",0.75,3051,6.14981050549289,91,-0.00184157696631285,1
"BRHO",0.75,1477,6.03542073238165,98,-0.0023248335372964,1
"BRHO",0.75,18,6.2781079235176,100,0.000847148421785742,1
"BRHO",0.75,2411,6.25109849347448,112,0.00146375345627208,1
"BRHO",0.75,3144,6.35921605983205,97,0.00278966536806571,1
"BRHO",0.75,2838,6.36527583794378,124,0.00283915274546267,1
"BRHO",0.75,394,5.97416103589057,106,-0.00425208110346505,1
"BRHO",0.75,3043,6.46720260275261,99,0.00650095037567192,1
"BRHO",0.75,3140,6.30997466605265,100,0.00307177285108246,1
"BRHO",0.75,2428,6.50080354792524,111,0.00480203580306051,1
"BRHO",0.75,1757,6.28611641627774,103,0.00101045085954648,1
"BRHO",0.75,184,6.24553843528586,97,0.00162614311887245,1
"BRHO",0.75,3824,6.1580047043921,92,3.47561230434653e-05,1
"BRHO",0.75,989,6.51858574108286,106,0.00587363192539612,1
"BRHO",0.75,2282,6.44995123084149,107,0.00390836059683742,1
"BRHO",0.75,3159,6.15676362710387,97,-0.00093084633357678,1
"BRHO",0.75,980,6.14943392212412,106,-0.000541498972031657,1
"BRHO",0.75,392,6.49248910469915,104,0.00475437465980825,1
"BRHO",0.75,2663,6.03357311492261,92,-0.00322660299555281,1
"BRHO",0.75,1733,6.28306247468492,92,0.00331912569209202,1
"BRHO",0.75,2475,5.94700583759559,107,-0.00380621541108905,1
"BRHO",0.75,1340,6.42237496659668,100,0.00453765319860983,1
"BRHO",0.75,676,6.3743633732077,110,0.00345596968270346,1
"BRHO",0.75,1014,6.38930020620956,109,0.00413387008351528,1
"BRHO",0.75,998,6.04273028264233,106,-0.00301076488501155,1
"BRHO",0.75,1617,6.1176482224102,101,-0.00215474956742423,1
"BRHO",0.75,3073,6.26965622890891,105,0.000339966009840464,1
"BRHO",0.75,1339,6.55466276730645,105,0.00616882752095524,1
"BRHO",0.75,2088,6.23135513696488,99,0.00153094677401009,1
"BRHO",0.75,2024,6.46086161188641,108,0.00515242061327278,1
"BRHO",0.75,3309,6.50754490209574,110,0.00681389112465152,1
"BRHO",0.75,1944,6.35208572433226,102,0.00222344818980889,1
"BRHO",0.75,2244,6.49673379989632,104,0.00533262112229477,1
"BRHO",0.75,604,6.32660164285677,107,0.00283310920796381,1
"BRHO",0.75,3323,6.26730257100105,93,0.0030259463765883,1
"BRHO",0.75,3031,6.38385751344912,97,0.00333814975084216,1
"BRHO",0.75,3270,6.09444064106357,119,-0.00226773391264164,1
"BRHO",0.75,2302,6.24995152770874,98,0.00235463830337275,1
"BRHO",0.75,2423,6.19536359582968,97,0.00115338524148551,1
"BRHO",0.75,2991,6.21395449228768,104,0.000272876888664368,1
"BRHO",0.75,2893,6.31926696227202,105,0.00300841708344934,1
"BRHO",0.75,2211,6.32105352905551,95,0.00250362524581099,1
"BRHO",0.75,70,6.30905605172722,119,0.00213635148505727,1
"BRHO",0.75,1646,6.11561563312949,97,-0.00216193125795898,1
"BRHO",0.75,1544,6.24011276111548,94,0.00059475166450951,1
"BRHO",0.75,2680,6.35984973836117,104,0.00273264360909514,1
"BRHO",0.75,2299,6.31638045752043,104,0.00147381062390322,1
"BRHO",0.75,1141,6.39344570542085,103,0.00317809148039071,1
"BRHO",0.75,423,6.26848672546554,108,0.00155531187741291,1
"BRHO",0.75,2662,6.18333690170221,107,-0.00119936448348452,1
"BRHO",0.75,1774,6.3584400481071,94,0.00382248159946762,1
"BRHO",0.75,945,6.22427146613486,93,0.000900310914819793,1
"BRHO",0.75,3679,6.22897593981622,110,0.00203937613143493,1
"BRHO",0.75,1400,6.37909097883649,97,0.00366446651632585,1
"BRHO",0.75,36,6.15980173101914,96,0.000244513339000525,1
"BRHO",0.75,3108,6.34501502907601,109,0.00283628180957714,1
"BRHO",0.75,1110,6.32407000292722,95,0.00305932488922623,1
"BRHO",0.75,1007,6.0287264493259,99,-0.00418469280699142,1
"BRHO",0.75,1682,6.27561654596112,104,0.0021815074936108,1
"BRHO",0.75,39,6.54390574440735,112,0.00695540853208681,1
"BRHO",0.75,356,6.19751826276739,108,0.000650020340048157,1
"BRHO",0.75,2017,6.20403629003338,99,0.000572801681062851,1
"BRHO",0.75,1933,6.27726668130003,95,0.000790069857177605,1
"BRHO",0.75,3488,6.33230123207451,103,0.00406149801824343,1
"BRHO",0.75,1642,6.21981933685013,104,0.000593076340416911,1
"BRHO",0.75,1346,6.29209902968985,109,0.00299204488066499,1
"BRHO",0.75,2194,6.13573110786445,102,-0.0011085715939243,1
"BRHO",0.75,192,6.2988098645065,105,0.0010623194950079,1
"BRHO",0.75,2922,6.03690951009018,105,-0.0036200563320678,1
"BRHO",0.75,2657,6.14350722609361,110,-0.000935819578315135,1
"BRHO",0.75,2317,6.12681851337353,102,-0.00109129582050844,1
"BRHO",0.75,1608,6.43059787821291,108,0.00342052482140657,1
"BRHO",0.75,1629,6.30265663702477,105,0.00168180584604267,1
"BRHO",0.75,2020,6.14947755356878,103,-0.000911641980993472,1
"BRHO",0.75,573,6.24271793423477,104,0.00170865780603953,1
"BRHO",0.75,3866,6.41724601747132,109,0.00405176958169301,1
"BRHO",0.75,1760,6.10861877029506,91,-0.000823722038161972,1
"BRHO",0.75,373,6.45158180526297,93,0.00587429851541319,1
"BRHO",0.75,3403,6.16333488835055,91,-0.000114251645900443,1
"BRHO",0.75,476,6.43930931584208,101,0.00452722595800199,1
"BRHO",0.75,3559,6.20939164646579,107,-0.000331619307772326,1
"BRHO",0.75,2124,6.57847182213536,95,0.00696224644047053,1
"BRHO",0.75,2933,5.98227293380069,102,-0.00363671677694606,1
"BRHO",0.75,1743,6.24326677742387,97,0.000428637206869994,1
"BRHO",0.75,2449,6.44362488701454,99,0.00448513511692262,1
"BRHO",0.75,1097,6.10930411252716,100,-0.00229898150932414,1
"BRHO",0.75,871,6.09140312654469,112,-0.00203349669146861,1
"BRHO",0.75,1324,6.26403767787935,98,0.000679425738943218,1
"BRHO",0.75,3465,6.42459197419992,107,0.00412509694670355,1
"BRHO",0.75,2458,6.30514183133031,110,0.00138787055435422,1
"BRHO",0.75,3623,6.12651381197911,108,-0.00198031346543641,1
"BRHO",0.75,1431,6.07023140882429,99,-0.00347189684236879,1
"BRHO",0.75,2116,6.16278804560555,115,-0.00088647495005484,1
"BRHO",0.75,243,6.38959644484114,90,0.00444026835003436,1
"BRHO",0.75,3614,6.31430296024103,111,0.00288201942574736,1
"BRHO",0.75,907,6.06397035717357,98,-0.00365315188839361,1
"BRHO",0.75,276,6.41060124039038,113,0.00259285995789732,1
"BRHO",1,2968,6.74936761264335,100,0.00858266942644052,1
"BRHO",1,3631,6.56360517672228,107,0.00509481212136026,1
"BRHO",1,3873,6.76371018229384,118,0.00745621943778013,1
"BRHO",1,2582,6.90795584184646,100,0.00967077931127868,1
"BRHO",1,3613,6.61497081470271,103,0.00689572462696703,1
"BRHO",1,3037,6.89270354222658,108,0.0092978632328525,1
"BRHO",1,750,6.90556524534271,111,0.00925333507048139,1
"BRHO",1,3509,6.98772740034235,118,0.010254674263582,1
"BRHO",1,1242,6.79773550961456,102,0.00907304603048099,1
"BRHO",1,1456,6.80890178009923,106,0.00916325816326866,1
"BRHO",1,2000,6.69959327106274,121,0.0065695713502428,1
"BRHO",1,981,6.94730239651099,114,0.00984230611370689,1
"BRHO",1,183,6.48629033213925,100,0.00406194368871142,1
"BRHO",1,618,6.64375924556575,116,0.00477154842538903,1
"BRHO",1,2544,6.62330701955927,105,0.00555350188021063,1
"BRHO",1,2239,6.74950460357933,115,0.00741024432697611,1
"BRHO",1,1260,6.84492080525525,109,0.00863714370480737,1
"BRHO",1,1199,6.78019745348799,104,0.00777744383315797,1
"BRHO",1,1643,6.89250216076695,120,0.00855906814540644,1
"BRHO",1,530,6.5319702551634,110,0.00473820833971083,1
"BRHO",1,1386,6.83109929215132,101,0.00864510329650007,1
