"focal","water","post_num","igr","equil","alpha_inter","lambda","microbe"
"ACAM",0.6,3042,-2.07041656064229,118,-0.0476326033035156,26.6937489067721,1
"ACAM",0.6,2736,-2.27530992145943,111,-0.0580879100843296,31.9444613022458,1
"ACAM",0.6,3943,-2.11771365419287,105,-0.054921787603667,27.2665051854482,1
"ACAM",0.6,3032,-2.18357106079581,113,-0.0533910362932669,29.3034679911877,1
"ACAM",0.6,2353,-1.98314962782586,107,-0.0520857693906568,31.589647356903,1
"ACAM",0.6,3382,-2.10850650379062,105,-0.0543017535926838,26.2363788589813,1
"ACAM",0.6,33,-2.07043108263442,115,-0.0497793501377716,29.7146261876636,1
"ACAM",0.6,570,-2.00454549186841,105,-0.0516312951520825,25.8038943855531,1
"ACAM",0.6,156,-2.30172010753477,109,-0.059076213611912,28.1866408732372,1
"ACAM",0.6,3410,-1.91648397813965,111,-0.0472494974225695,26.2072303539887,1
"ACAM",0.6,3673,-2.40204388475971,109,-0.0647359052835826,30.1519007779884,1
"ACAM",0.6,1913,-2.44071538649465,113,-0.064846133612713,29.184134804804,1
"ACAM",0.6,2909,-1.81961651540706,109,-0.0463701086187773,26.4408123897484,1
"ACAM",0.6,3974,-2.26041205801598,117,-0.0534877949754754,27.8423970243831,1
"ACAM",0.6,950,-2.32346790182262,120,-0.0547185186020875,29.1168738005093,1
"ACAM",0.6,2647,-2.38704217158308,119,-0.0573819695471078,26.7045742387934,1
"ACAM",0.6,3553,-1.98469956331848,106,-0.0515263907017918,28.1669065141672,1
"ACAM",0.6,1316,-2.44118864900776,115,-0.0636008993078694,28.82399956944,1
"ACAM",0.6,3376,-2.15824220260261,119,-0.050298304032367,30.1806978028295,1
"ACAM",0.6,326,-2.30176088035819,112,-0.0584547348428905,31.5440972195588,1
"ACAM",0.6,2037,-2.2915115847204,117,-0.0552395343124475,30.2749283332266,1
"ACAM",0.6,2711,-2.08328038333211,115,-0.0498854962397567,29.0454748270301,1
"ACAM",0.6,1594,-2.35499722550162,113,-0.0595844792010849,29.1677125093268,1
"ACAM",0.6,3379,-1.95508256813341,110,-0.048469861073017,26.2913491646915,1
"ACAM",0.6,2579,-2.01992727176003,106,-0.0520431903576663,27.440272646582,1
"ACAM",0.6,1919,-2.40939514845337,110,-0.0642893123903065,29.0931241541062,1
"ACAM",0.6,1208,-2.31696396874284,110,-0.0599145636612857,30.6411572377251,1
"ACAM",0.6,2609,-2.05185748091065,104,-0.0546872715453439,29.8873110357626,1
"ACAM",0.6,3681,-2.39558025646836,115,-0.0597389440145748,26.2086402972538,1
"ACAM",0.6,2352,-2.33482569312043,110,-0.0603218498292393,29.4652459272705,1
"ACAM",0.6,1724,-2.31024728851118,108,-0.0600418513319092,28.5126088454007,1
"ACAM",0.6,3912,-2.32069041916985,104,-0.0636955028025577,31.1991667641508,1
"ACAM",0.6,2052,-2.3059596672959,115,-0.055456705647348,26.0445933865451,1
"ACAM",0.6,868,-2.22497289618643,109,-0.0566489499505347,29.3107274658624,1
"ACAM",0.6,3426,-2.04928928036768,111,-0.0508204636425151,28.8537726428442,1
"ACAM",0.6,670,-2.39598067274992,117,-0.0587002674837666,26.0779979439468,1
"ACAM",0.6,1660,-2.18999832617156,118,-0.0510401293482234,28.3160106513025,1
"ACAM",0.6,3225,-2.32351183552159,114,-0.0581970919245194,31.0945784753074,1
"ACAM",0.6,1739,-2.42807714555743,116,-0.061833857261714,28.0141226358129,1
"ACAM",0.6,1461,-2.34758742903728,113,-0.0580244438620066,25.3898279918445,1
"ACAM",0.6,2338,-1.84946698658065,110,-0.0468212524854339,27.3231982019274,1
"ACAM",0.6,987,-2.05901493662547,107,-0.0527114879528594,28.0962363560505,1
"ACAM",0.6,2576,-2.27117189594553,116,-0.0547226470964946,29.3314895022738,1
"ACAM",0.6,512,-2.32732515026016,112,-0.058718223650661,28.8090961191183,1
"ACAM",0.6,88,-2.2240439056448,112,-0.0547521293440008,28.1178583054194,1
"ACAM",0.6,2921,-2.19765982086816,111,-0.0541672244722091,27.3634969779909,1
"ACAM",0.6,3301,-2.41715333507009,110,-0.0647699345994813,29.1092667534612,1
"ACAM",0.6,1812,-2.32367254485811,115,-0.0567706694301063,27.9138303798034,1
"ACAM",0.6,3808,-2.0101652750257,109,-0.0510040337931833,29.2325284097272,1
"ACAM",0.6,1412,-2.25473223198217,107,-0.0585281261567978,28.6356255513326,1
"ACAM",0.6,3336,-1.69067077719179,105,-0.0475262318360332,31.4123001764577,1
"ACAM",0.6,2507,-2.22683077292028,115,-0.0530153452290305,26.958038968855,1
"ACAM",0.6,2817,-2.23183265444053,115,-0.0528509212064345,25.8827610717896,1
"ACAM",0.6,565,-2.33118191766343,105,-0.0625936934002545,27.9945799979137,1
"ACAM",0.6,3276,-2.00690147448347,110,-0.0507906189265424,30.2391201165436,1
"ACAM",0.6,3736,-1.91125371762559,113,-0.0466228877298332,27.2551061711712,1
"ACAM",0.6,1288,-2.29276923900578,113,-0.0568208655809063,28.8110247853235,1
"ACAM",0.6,1432,-2.21483004296785,110,-0.0547365343413601,26.0038048629957,1
"ACAM",0.6,2322,-2.26406181431586,112,-0.0553169146538112,25.8588707357316,1
"ACAM",0.6,720,-2.43457116335523,116,-0.0626357326429274,29.0974303922709,1
"ACAM",0.6,1904,-2.36647364225832,115,-0.0586292813631364,27.5606132396817,1
"ACAM",0.6,3821,-2.17796150890986,106,-0.0556352287361293,25.9359325394952,1
"ACAM",0.6,1514,-2.41932747501223,110,-0.0653505324286071,30.4965884261875,1
"ACAM",0.6,3635,-1.96663888653566,111,-0.0493414060047658,29.7561066450706,1
"ACAM",0.6,890,-2.11580831981839,104,-0.0552928596509184,27.0077914918998,1
"ACAM",0.6,2802,-2.1443029640889,115,-0.0515068090527015,29.5600012641799,1
"ACAM",0.6,279,-2.11633360140214,108,-0.0534181073410787,27.3830843397349,1
"ACAM",0.6,72,-1.80919883372777,107,-0.0468170259171725,25.6602752735981,1
"ACAM",0.6,2213,-2.0845072960097,107,-0.0543460749855608,31.2795280774738,1
"ACAM",0.6,3962,-1.994471406486,110,-0.048942212206444,25.4582455340864,1
"ACAM",0.6,3878,-2.1156182329287,108,-0.0537548929010696,28.5234742921512,1
"ACAM",0.6,746,-2.31611744074653,107,-0.0605304797134713,27.4276914337587,1
"ACAM",0.6,75,-2.23805470534272,108,-0.0574903407147159,28.9538935028327,1
"ACAM",0.6,3737,-1.95823833242913,107,-0.0506438318921759,28.5237498421251,1
"ACAM",0.6,653,-2.25077789592602,109,-0.0570426148428506,27.7451602230175,1
"ACAM",0.6,2865,-2.02699269317667,108,-0.0511349809005765,27.0000611001,1
"ACAM",0.6,1456,-2.21883948246297,111,-0.0547630926640939,27.2051495695292,1
"ACAM",0.6,2374,-1.84288850346397,114,-0.0461202280182081,30.9029397282176,1
"ACAM",0.6,2697,-2.15802943220004,117,-0.0514488342535564,31.1625267742958,1
"ACAM",0.6,1980,-2.15404569054129,104,-0.0562420219088333,26.6649404583814,1
"ACAM",0.6,414,-2.2715798878497,115,-0.0559830347816545,32.0635136809233,1
"ACAM",0.6,3733,-2.27673749816299,105,-0.0601568995900583,27.6882381117895,1
"ACAM",0.75,2192,-1.94028282029047,125,-0.0478835347259154,52.624354741054,1
"ACAM",0.75,520,-1.84467778548552,133,-0.0435009231678881,52.6378817348912,1
"ACAM",0.75,982,-1.37774070086233,142,-0.0353168571175515,52.576700160695,1
"ACAM",0.75,1752,-1.56223201140562,142,-0.0374633398896667,54.1654283499287,1
"ACAM",0.75,1481,-1.52509722676765,129,-0.0398497482560397,47.9035988280481,1
"ACAM",0.75,2956,-1.61807087391397,136,-0.0391657493813372,49.6040705257757,1
"ACAM",0.75,1059,-1.65748661762877,146,-0.0377360467231146,55.8274647052038,1
"ACAM",0.75,3712,-1.48398981273177,129,-0.0399239265314495,51.4220176815816,1
"ACAM",0.75,3098,-1.73972780650386,130,-0.0423809720641604,48.3293865912523,1
"ACAM",0.75,4000,-2.13342494081926,143,-0.0454701467033402,54.8978829587414,1
"ACAM",0.75,1829,-2.02503475500517,144,-0.0427324818446482,51.2397382882771,1
"ACAM",0.75,656,-1.69572437038124,129,-0.0432078106441946,56.0578445197448,1
"ACAM",0.75,924,-1.89440138904855,143,-0.0414825854440506,55.2278908333465,1
"ACAM",0.75,3824,-1.70378479091933,127,-0.0435951744778136,52.864884635183,1
"ACAM",0.75,26,-1.60330870358138,132,-0.0401550828265287,49.6072536015165,1
"ACAM",0.75,1037,-1.71158415331476,129,-0.0423691152522504,48.6634949929475,1
"ACAM",0.75,1217,-1.4629034557003,135,-0.0381936422748064,53.4347691855282,1
"ACAM",0.75,3540,-1.49300723251036,131,-0.0400472478869295,55.748133685011,1
"ACAM",0.75,350,-1.55464379639028,138,-0.0383915620237838,53.5698861799823,1
"ACAM",0.75,1314,-1.8347209808115,141,-0.041007925595498,53.4702331432155,1
"ACAM",0.75,404,-2.17297821465984,138,-0.0479930922818072,54.6820460486753,1
"ACAM",0.75,1788,-1.95011083267164,137,-0.0439535182192525,53.5266224441964,1
"ACAM",0.75,2974,-0.981448971793232,123,-0.0367810137638833,54.8075188421039,1
"ACAM",0.75,364,-1.02378215873386,129,-0.0351966734641244,52.9479753723221,1
"ACAM",0.75,3334,-2.02185671899519,133,-0.0464895455100996,53.1506149047551,1
"ACAM",0.75,479,-1.97453885432136,138,-0.0435316294091297,49.8666118566111,1
"ACAM",0.75,3951,-1.67665305351156,121,-0.0449778768261301,50.8190929244649,1
"ACAM",0.75,2394,-1.4782620597959,125,-0.041659305089785,54.97867380891,1
"ACAM",0.75,2359,-1.65001674587779,125,-0.043859966138425,55.1372378647008,1
"ACAM",0.75,3884,-1.6080642175423,128,-0.0417302663462187,51.1359741064744,1
"ACAM",0.75,1709,-1.81644720236499,136,-0.042362688174169,54.195885855729,1
"ACAM",0.75,187,-1.48012611628885,128,-0.0398942424009733,49.4301100474837,1
"ACAM",0.75,3014,-1.96879926550536,132,-0.0453954026112176,49.8647941307353,1
"ACAM",0.75,2206,-2.08507549385625,145,-0.0443436782283695,58.3733769784945,1
"ACAM",0.75,1817,-1.27867764405536,124,-0.0402093906811338,59.0661546062561,1
"ACAM",0.75,3441,-1.83654587470157,135,-0.0433105952519315,56.9984043096554,1
"ACAM",0.75,127,-1.51795584012388,130,-0.0393976621084288,47.3276985867284,1
"ACAM",0.75,2148,-1.89797352404172,132,-0.0437241527774106,46.5134714109311,1
"ACAM",0.75,3518,-1.36763066514639,145,-0.0343021116169751,51.2676615492994,1
"ACAM",0.75,3537,-1.60406602935328,124,-0.0435948734012263,55.2351489385083,1
"ACAM",0.75,3210,-1.59869758473465,133,-0.0404646435056939,54.0457223217002,1
"ACAM",0.75,2953,-1.96960986119186,141,-0.0424519910973619,49.259934075495,1
"ACAM",0.75,3746,-1.66153978428779,133,-0.0411967847796266,53.7519151609573,1
"ACAM",0.75,1181,-2.04977319160963,145,-0.0431040914023112,53.2316206026857,1
"ACAM",0.75,2583,-0.965830976828246,126,-0.0345575559410487,47.13427736454,1
"ACAM",0.75,2498,-1.96128580576123,131,-0.0453796365079753,48.2389346639339,1
"ACAM",0.75,215,-2.16095841588098,144,-0.0455060101995903,53.0998805838438,1
"ACAM",0.75,2850,-1.13771975722924,131,-0.0351080204329902,48.2647430526443,1
"ACAM",0.75,2880,-1.95600036426057,132,-0.0451619538264101,49.703464432605,1
"ACAM",0.75,3409,-1.13514127032657,133,-0.0353902194281035,53.9973800195002,1
"ACAM",0.75,2866,-2.02877426221659,142,-0.0440705917999973,56.5329230397588,1
"ACAM",0.75,243,-1.85389038526101,132,-0.043591489887549,49.8764148663775,1
"ACAM",0.75,1932,-1.97339572982724,142,-0.042997171743543,55.0879115068798,1
"ACAM",0.75,3631,-1.06272237006382,134,-0.0341272011658065,51.9251725139256,1
"ACAM",0.75,2169,-1.26356225723728,127,-0.037882434425905,50.4041753253367,1
"ACAM",0.75,2099,-2.05242828153063,139,-0.0443566929638354,48.5895883582643,1
"ACAM",0.75,2687,-1.71850084115248,122,-0.0452150353246213,50.5027223419577,1
"ACAM",0.75,3126,-1.45025299560155,138,-0.0370255125047414,52.1363189211051,1
"ACAM",0.75,2732,-1.39475342955962,126,-0.0404758207274042,55.8806851981257,1
"ACAM",0.75,2347,-1.05605885204581,127,-0.0360046762679141,52.2605082863494,1
"ACAM",0.75,238,-1.26720303958849,123,-0.0400220513400129,56.2244375746675,1
"ACAM",0.75,1786,-1.83904412350319,126,-0.0460694572699021,54.2145404942158,1
"ACAM",0.75,2386,-1.60558847552016,139,-0.038875272554311,55.0780587850851,1
"ACAM",0.75,3894,-1.62271167307728,126,-0.0430539901760665,54.5895948812726,1
"ACAM",0.75,3183,-1.86016304074381,133,-0.0436170092931008,51.899916290926,1
"ACAM",0.75,884,-1.76337215915529,129,-0.0437498368195264,52.9895556706864,1
"ACAM",0.75,1093,-1.41307617761761,131,-0.0387885990902441,53.3693811716747,1
"ACAM",0.75,408,-1.66349791911514,124,-0.0448312204084542,58.3471806944089,1
"ACAM",0.75,3415,-1.94359770028209,139,-0.0434246888164066,55.0413328163236,1
"ACAM",0.75,1991,-1.86662626716077,128,-0.0460687395610011,56.3436850375462,1
"ACAM",0.75,565,-1.98438488929583,132,-0.0467003872456721,57.1626258437138,1
"ACAM",0.75,1269,-1.20206505884257,130,-0.0362822665213109,49.8573092641643,1
"ACAM",0.75,2877,-1.8884063638661,131,-0.0448381824911962,52.6713364251071,1
"ACAM",0.75,2156,-1.32060706597556,131,-0.0372079515129421,49.8272740569474,1
"ACAM",0.75,2079,-1.79703631481487,126,-0.0456831893841721,55.8419968343226,1
"ACAM",0.75,517,-1.76178531340623,143,-0.0397812876860408,55.6295907117819,1
"ACAM",0.75,3063,-1.84269368264909,133,-0.0434816659148512,52.4190480881645,1
"ACAM",0.75,616,-1.33374079758313,131,-0.0374668396473206,50.4054721871815,1
"ACAM",0.75,2833,-1.83352521282371,136,-0.0424857043125618,53.2845041282306,1
"ACAM",0.75,1008,-0.933327298233804,131,-0.0336880675089082,51.9873674863339,1
"ACAM",0.75,3310,-1.05294738752018,124,-0.036918966971298,52.8832540053021,1
"ACAM",0.75,1737,-0.86522999116827,125,-0.0341676458411656,49.1756018192211,1
"ACAM",0.75,3081,-1.35435961516179,142,-0.0347105253880586,50.0689611998306,1
"ACAM",0.75,290,-1.46705677121589,123,-0.0415507603340786,50.8873345003254,1
"ACAM",0.75,2308,-1.11878111095835,127,-0.0374769079213273,58.1353825904547,1
"ACAM",0.75,3897,-1.33621423261544,143,-0.0350623524926358,55.9343116261288,1
"ACAM",0.75,2704,-1.73323898449896,143,-0.0388619680130721,51.7023525660604,1
"ACAM",0.75,3729,-0.918867977442662,132,-0.0342973288246207,59.2594085492819,1
"ACAM",0.75,1847,-1.39022345181114,132,-0.0380132192665541,51.7523495905658,1
"ACAM",0.75,2456,-0.983433058407538,131,-0.0346048630917066,55.3787983176585,1
"ACAM",0.75,1353,-2.03660731001753,141,-0.0445540584645002,57.0287139440501,1
"ACAM",0.75,541,-1.9792088235207,133,-0.0456203973632897,52.4349582015676,1
"ACAM",0.75,3249,-1.25256384675396,130,-0.0365156159760336,47.8884568777023,1
"ACAM",0.75,3635,-1.48957023422499,127,-0.0411899197971035,55.3767209611701,1
"ACAM",0.75,1896,-1.65961736214531,139,-0.0386750129606899,48.876098645334,1
"ACAM",0.75,3188,-1.00412623488204,130,-0.0346125622695184,52.2056805809457,1
"ACAM",0.75,964,-1.43584067291318,128,-0.0396113377165088,51.049618092504,1
"ACAM",0.75,1411,-1.09739541703539,131,-0.0344749775647417,46.8623233097567,1
"ACAM",0.75,2715,-1.42081202481108,142,-0.0362182594710911,56.3640148924138,1
"ACAM",0.75,592,-1.7561009825723,132,-0.0418108560381624,47.6504777321167,1
"ACAM",0.75,1576,-1.56413277953745,131,-0.0408115129669178,55.4651882981379,1
"ACAM",0.75,138,-1.2453396004985,131,-0.0367918891254384,52.1730465990631,1
"ACAM",0.75,1734,-2.07071312144028,143,-0.0438144942974267,51.1638318365661,1
"ACAM",0.75,1185,-1.70764040719417,141,-0.0399288423932745,57.9963279314136,1
"ACAM",0.75,2200,-2.01743770624854,136,-0.045403018112591,53.2618341420204,1
"ACAM",0.75,1438,-1.48737652790532,127,-0.0407198664878491,52.3693610646331,1
"ACAM",0.75,3038,-2.10027435316916,143,-0.0444560883809385,51.9464025285594,1
"ACAM",0.75,194,-1.9911148474069,140,-0.0442975494566288,58.379464579715,1
"ACAM",0.75,746,-1.78248379284524,139,-0.0415203764253799,58.230582089087,1
"ACAM",0.75,1278,-1.71035468163669,140,-0.0399814153257557,55.7659813299585,1
"ACAM",0.75,832,-1.8897768743824,130,-0.0452573878755563,53.0677105089133,1
"ACAM",0.75,925,-2.10951155428736,137,-0.0458150936047833,46.4987009299651,1
"ACAM",0.75,2828,-2.08949571785429,137,-0.0468500495041317,56.7516057172144,1
"ACAM",0.75,1291,-1.26290195662758,129,-0.0378646325368009,54.2627804907471,1
"ACAM",0.75,874,-1.68069957935567,127,-0.044095168578754,58.8359655575169,1
"ACAM",0.75,418,-2.11929023869148,140,-0.0454749367963487,49.5644966109896,1
"ACAM",0.75,2014,-1.80588549246514,134,-0.0417898232529159,47.0324124045373,1
"ACAM",0.75,992,-2.16011065266895,141,-0.0461386884208467,50.6305681837405,1
"ACAM",0.75,3084,-1.51095079825186,130,-0.0408528175608438,58.2320484145013,1
"ACAM",0.75,2753,-1.34400645480258,128,-0.0392734586050759,55.9412879467802,1
"ACAM",0.75,2646,-1.86990314159067,124,-0.0479447435730559,58.7738769729718,1
"ACAM",0.75,2038,-1.7541950724798,136,-0.0411471113293673,51.6741631664383,1
"ACAM",0.75,1266,-2.07928526817113,144,-0.0445498030682766,58.1521459871434,1
"ACAM",0.75,3611,-1.62775850959272,128,-0.0421536553554566,52.4710986717234,1
"ACAM",0.75,1073,-1.38975550907491,133,-0.0374636170973012,49.9470406565821,1
"ACAM",0.75,258,-1.78040128159312,136,-0.0414891661542212,51.6225196725868,1
"ACAM",0.75,1357,-1.54471271961857,129,-0.0411991723104508,55.3090703956702,1
"ACAM",0.75,3600,-1.27414882615561,123,-0.0395631279522033,52.5055538851231,1
"ACAM",0.75,2881,-1.79184170398811,132,-0.0434593098415544,55.3848024051921,1
"ACAM",0.75,2097,-1.74650993203037,122,-0.046186141978022,54.271143386489,1
"ACAM",0.75,3700,-1.24844622953315,133,-0.0358032990233289,48.9902920117246,1
"ACAM",0.75,299,-1.8328824563355,132,-0.0439210768526108,54.5248596192608,1
"ACAM",0.75,1744,-1.57958730660075,136,-0.0386086663743044,49.2354457294622,1
"ACAM",0.75,2751,-1.03112487375019,127,-0.0360523502252481,54.4047905615665,1
"ACAM",0.75,1350,-1.55749226533038,135,-0.0389429862184854,51.0451854680073,1
"ACAM",0.75,2932,-1.52232155237835,132,-0.0389447432785008,48.0103997062336,1
"ACAM",0.75,1663,-1.47652731977362,128,-0.0404541578659969,53.5230554053791,1
"ACAM",0.75,2260,-1.45715253058113,129,-0.0395618606954252,51.0721969018767,1
"ACAM",0.75,3776,-1.43151984060728,138,-0.0369100853463606,52.7030214747912,1
"ACAM",0.75,1802,-1.97667083539618,127,-0.0475769336797229,51.4713219873712,1
"ACAM",0.75,1679,-1.75684100334248,128,-0.0433877570429042,49.1611192005754,1
"ACAM",0.75,1107,-1.55859236254638,132,-0.0402594609224841,53.9300661425649,1
"ACAM",0.75,3364,-1.58545733074097,132,-0.0409501091799218,56.8859969283208,1
"ACAM",0.75,1260,-1.29145376893331,131,-0.0368906193722592,49.7129316831327,1
"ACAM",0.75,797,-1.43817570619799,131,-0.0395143213687988,56.8540982242004,1
"ACAM",0.75,414,-0.967458653347628,127,-0.0355048396011851,54.9717128264129,1
"ACAM",0.75,3379,-1.42392944624519,130,-0.0389849673244095,51.7161656919711,1
"ACAM",0.75,3160,-1.6681816199715,128,-0.0430587455908665,55.2206407539745,1
"ACAM",0.75,3270,-1.7894529159037,132,-0.0421454560288271,46.5988554399619,1
"ACAM",0.75,911,-2.18132408307844,137,-0.0478383150254383,49.7274133969415,1
"ACAM",0.75,2557,-2.09943239785462,140,-0.0462660649512899,58.9260693279221,1
"ACAM",0.75,675,-2.02324888397942,133,-0.0464533820750935,52.8431024284885,1
"ACAM",0.75,403,-2.03817686236999,139,-0.0454047846304667,58.4900313014445,1
"ACAM",0.75,339,-2.0965498799896,135,-0.0471704723799651,52.9413068997735,1
"ACAM",0.75,3658,-1.12504018591241,130,-0.0360646983574826,53.8343883575379,1
"ACAM",0.75,1,-1.36011555948975,140,-0.0354294403374851,51.0307594234963,1
"ACAM",0.75,3539,-2.19982087983379,145,-0.0459019055759537,51.9040583358779,1
"ACAM",0.75,336,-1.16851870127878,125,-0.0379329948761404,53.3063532611438,1
"ACAM",0.75,3762,-1.92723150836508,129,-0.0467302410931567,56.4831938848433,1
"ACAM",0.75,755,-2.08959447208239,138,-0.0461869003044174,54.414221237846,1
"ACAM",0.75,2766,-1.95161761544974,136,-0.0443741885449456,53.9618935193353,1
"ACAM",0.75,2017,-1.41788462993182,138,-0.0363602998997691,49.8221290664804,1
"ACAM",0.75,478,-1.11416875613869,123,-0.0369672657100659,47.2371448383942,1
"ACAM",0.75,1009,-0.909499733094329,123,-0.0354155481490038,50.5902013131411,1
"ACAM",0.75,279,-1.561510355009,140,-0.0371512185340324,47.9628499801323,1
"ACAM",0.75,1328,-1.71512894991272,138,-0.0403774119607064,53.8811035158019,1
"ACAM",0.75,3864,-2.0169583335173,133,-0.0457208593774301,48.7498827666255,1
"ACAM",0.75,3158,-0.910806694166157,123,-0.0354222360627191,50.6610899515327,1
"ACAM",0.75,2558,-2.07074100497768,141,-0.0446115348050744,52.3928872088175,1
"ACAM",0.75,990,-1.56889242345132,127,-0.0412149159937271,48.9808570920072,1
"ACAM",0.75,3089,-1.65000755546561,129,-0.04160052888596,48.8841805188906,1
"ACAM",0.75,1331,-1.0012208925863,132,-0.0339121952876428,50.8111889636693,1
"ACAM",0.75,1546,-1.7691838716416,137,-0.0414917005714106,54.6083734711859,1
"ACAM",0.75,3564,-1.37601910839335,132,-0.0377457082807839,50.9989032953911,1
"ACAM",0.75,2090,-1.95431827783121,133,-0.0451466267056284,52.2703933472105,1
"ACAM",0.75,3625,-1.75690881001598,144,-0.0390987579214983,53.1590859186194,1
"ACAM",0.75,66,-1.43645295136021,128,-0.0389185056176176,46.5703352423251,1
"ACAM",0.75,3755,-1.30231504620027,131,-0.0370214740941242,49.7193763584306,1
"ACAM",0.75,1212,-0.899287423699288,130,-0.0337731443732097,53.0390675790803,1
"ACAM",0.75,2787,-1.98170234243997,138,-0.0443652505641704,55.3479327036532,1
"ACAM",0.75,3593,-1.5115104044336,143,-0.0362261340616166,51.0157145056521,1
"ACAM",0.75,3265,-1.49332222461815,131,-0.0400008230777807,55.5796123327355,1
"ACAM",0.75,3908,-1.79583127620441,123,-0.0464574547590864,53.6139441670609,1
"ACAM",0.75,467,-1.48171492949144,125,-0.0406988397569006,48.4119295466343,1
"ACAM",0.75,2108,-1.0689560888065,126,-0.0364241386370014,52.2958707383765,1
"ACAM",0.75,400,-1.8436136973909,136,-0.0417000091819095,47.0361761066977,1
